timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY
852200,1224.25,1.5,10.5,-3.2,4117.9,86.16523
852300,1223.75,1.5,10.5,-3.2,4118.7344,86.1728
852400,1223.75,1.5,10.5,-3.2,4119.5703,86.18037
852500,1221.75,1.5,10.5,-3.2,4120.408,86.18794
852600,1221.5,1.5,10.5,-3.2,4121.248,86.195526
852700,1222.75,1.5,10.5,-3.2,4122.0894,86.20311
852800,1222.25,1.5,10.5,-3.2,4122.9326,86.2107
852900,1222.25,1.5,10.5,-3.2,4123.7773,86.21829
853000,1223.75,1.5,10.5,-3.2,4124.6235,86.22589
853100,1225.25,1.5,10.5,-3.2,4125.471,86.23349
853200,1226.75,1.5,10.5,-3.2,4126.321,86.2411
853300,1223.75,1.5,10.5,-3.2,4127.1724,86.2487
853400,1222.75,1.5,10.5,-3.2,4128.025,86.25632
853500,1222.75,1.5,10.5,-3.2,4128.8794,86.26393
853600,1223.25,1.5,10.5,-3.2,4129.7354,86.27155
853700,1223.25,1.5,10.5,-3.2,4130.593,86.279175
853800,1223.75,1.5,10.5,-3.2,4131.452,86.286804
853900,1223.75,1.5,10.5,-3.2,4132.3125,86.29443
854000,1223.75,1.5,10.5,-3.2,4133.175,86.30207
854100,1223.5,1.5,10.5,-3.2,4134.0386,86.30971
854200,1222.75,1.5,10.5,-3.2,4134.904,86.317345
854300,1223.25,1.5,10.5,-3.2,4135.7705,86.32499
854400,1224.25,1.5,10.5,-3.2,4136.6387,86.332634
854500,1221.75,1.5,10.5,-3.2,4137.5083,86.34028
854600,1222.75,1.5,10.5,-3.2,4138.3794,86.34793
854700,1221.75,1.5,10.5,-3.2,4139.252,86.35559
854800,1222.25,1.5,10.5,-3.2,4140.126,86.36324
854900,1222.25,1.5,10.5,-3.2,4141.0015,86.3709
855000,1221.75,1.5,10.5,-3.2,4141.8784,86.37856
855100,1221.5,1.5,10.5,-3.2,4142.757,86.38623
855200,1219.25,1.5,10.5,-3.2,4143.6367,86.3939
855300,1219.25,1.5,10.5,-3.2,4144.5176,86.401566
855400,1219.25,1.5,10.5,-3.2,4145.4,86.40924
855500,1217.75,1.5,10.5,-3.2,4146.2837,86.416916
855600,1217.75,1.5,10.5,-3.4,4147.169,86.42459
855700,1217.25,1.5,10.5,-3.4,4148.055,86.43227
855800,1217.25,1.5,10.5,-3.4,4148.9434,86.43995
855900,1216.75,1.5,10.5,-3.4,4149.832,86.44763
856000,1218.25,1.5,10.5,-3.4,4150.7227,86.455315
856100,1217.75,1.5,10.5,-3.4,4151.6143,86.463005
856200,1218.25,1.5,10.5,-3.4,4152.5073,86.47069
856300,1218.5,1.5,10.5,-3.4,4153.4014,86.47838
856400,1218.25,1.5,10.5,-3.4,4154.297,86.48607
856500,1216.25,1.5,10.5,-3.4,4155.194,86.49376
856600,1216.0,1.5,10.5,-3.4,4156.092,86.50146
856700,1215.25,1.5,10.5,-3.4,4156.9907,86.50915
856800,1215.25,1.5,10.5,-3.4,4157.891,86.516846
856900,1215.25,1.5,10.5,-3.4,4158.7925,86.52454
857000,1216.25,1.5,10.5,-3.4,4159.6953,86.53224
857100,1216.25,1.5,10.5,-3.4,4160.599,86.53994
857200,1214.75,1.5,10.5,-3.4,4161.5044,86.547646
857300,1215.75,1.5,10.5,-3.4,4162.4106,86.55534
857400,1215.75,1.5,10.5,-3.4,4163.318,86.56305
857500,1214.75,1.5,10.5,-3.4,4164.226,86.570755
857600,1215.25,1.5,10.5,-3.4,4165.1357,86.57846
857700,1216.75,1.5,10.5,-3.4,4166.0464,86.58616
857800,1215.25,1.5,10.5,-3.4,4166.958,86.593864
857900,1215.0,1.5,10.5,-3.4,4167.871,86.60157
858000,1216.25,1.5,10.5,-3.4,4168.7847,86.60928
858100,1217.75,1.5,10.5,-3.4,4169.6997,86.61699
858200,1216.75,1.5,10.5,-3.4,4170.6157,86.624695
858300,1215.75,1.5,10.5,-3.4,4171.5327,86.6324
858400,1215.25,1.5,10.5,-3.4,4172.4507,86.64011
858500,1216.25,1.5,10.5,-3.4,4173.3696,86.64782
858600,1215.25,1.5,10.5,-3.4,4174.29,86.655525
858700,1215.75,1.5,10.5,-3.4,4175.211,86.66323
858800,1217.25,1.5,10.5,-3.4,4176.133,86.67094
858900,1215.25,1.5,10.5,-3.4,4177.0557,86.67864
859000,1215.5,1.5,10.5,-3.4,4177.9795,86.686356
859100,1214.75,1.5,10.5,-3.4,4178.9043,86.69406
859200,1214.75,1.5,10.5,-3.4,4179.83,86.70177
859300,1213.75,1.5,10.5,-3.4,4180.757,86.70947
859400,1213.75,1.5,10.5,-3.4,4181.684,86.71718
859500,1213.75,1.5,10.5,-3.4,4182.6123,86.724884
859600,1215.25,1.5,10.5,-3.4,4183.542,86.73258
859700,1217.75,1.5,10.5,-3.6,4184.472,86.74029
859800,1217.5,1.5,10.5,-3.6,4185.403,86.74799
859900,1217.25,1.5,10.5,-3.6,4186.335,86.75569
860000,1217.25,1.5,10.5,-3.6,4187.2676,86.76339
860100,1216.25,1.5,10.5,-3.6,4188.2007,86.77109
860200,1215.75,1.5,10.5,-3.6,4189.1353,86.778786
860300,1214.25,1.5,10.5,-3.6,4190.0703,86.78648
860400,1214.25,1.5,10.5,-3.6,4191.006,86.79418
860500,1213.25,1.5,10.5,-3.6,4191.9424,86.80187
860600,1214.25,1.4,10.5,-3.6,4192.88,86.80957
860700,1214.0,1.4,10.5,-3.6,4193.818,86.81726
860800,1214.25,1.4,10.5,-3.6,4194.757,86.82495
860900,1214.5,1.4,10.5,-3.6,4195.6963,86.83264
861000,1215.25,1.4,10.5,-3.6,4196.6367,86.840324
861100,1214.75,1.4,10.5,-3.6,4197.5776,86.84801
861200,1213.75,1.4,10.5,-3.6,4198.5195,86.85569
861300,1215.75,1.4,10.5,-3.6,4199.462,86.86337
861400,1214.75,1.4,10.5,-3.6,4200.405,86.871056
861500,1214.75,1.4,10.5,-3.6,4201.348,86.87873
861600,1214.25,1.4,10.5,-3.6,4202.2925,86.886406
861700,1215.25,1.4,10.5,-3.6,4203.2373,86.89407
861800,1217.25,1.4,10.5,-3.6,4204.183,86.90175
861900,1217.75,1.4,10.5,-3.6,4205.129,86.90942
862000,1217.75,1.4,10.5,-3.6,4206.0757,86.91708
862100,1218.75,1.4,10.5,-3.6,4207.023,86.92474
862200,1218.75,1.4,10.5,-3.6,4207.971,86.9324
862300,1218.75,1.4,10.5,-3.6,4208.9194,86.94006
862400,1219.25,1.4,10.5,-3.6,4209.868,86.947716
862500,1217.75,1.4,10.5,-3.6,4210.818,86.95537
862600,1217.75,1.4,10.5,-3.6,4211.768,86.96302
862700,1216.75,1.4,10.5,-3.6,4212.7183,86.970665
862800,1215.75,1.4,10.5,-3.6,4213.6694,86.97831
862900,1214.25,1.4,10.5,-3.6,4214.621,86.985954
863000,1212.25,1.4,10.5,-3.6,4215.5728,86.99359
863100,1211.25,1.4,10.5,-3.6,4216.5254,87.00123
863200,1211.25,1.4,10.5,-3.6,4217.478,87.00886
863300,1209.75,1.4,10.5,-3.6,4218.4316,87.01649
863400,1208.75,1.4,10.5,-3.6,4219.3853,87.02411
863500,1210.25,1.4,10.5,-3.4,4220.3394,87.03173
863600,1210.5,1.4,10.5,-3.4,4221.294,87.039345
863700,1208.25,1.4,10.5,-3.4,4222.249,87.04696
863800,1208.5,1.4,10.5,-3.4,4223.204,87.05457
863900,1208.25,1.4,10.5,-3.4,4224.16,87.06218
864000,1208.0,1.4,10.5,-3.4,4225.116,87.06978
864100,1206.75,1.4,10.5,-3.4,4226.0723,87.07738
864200,1205.75,1.4,10.5,-3.4,4227.0293,87.08498
864300,1205.25,1.4,10.5,-3.4,4227.9863,87.09257
864400,1205.0,1.4,10.5,-3.4,4228.9434,87.10015
864500,1205.75,1.4,10.5,-3.4,4229.9014,87.107735
864600,1204.75,1.4,10.5,-3.4,4230.8594,87.11531
864700,1207.25,1.4,10.5,-3.4,4231.8174,87.12289
864800,1207.5,1.4,10.5,-3.4,4232.776,87.130455
864900,1206.75,1.4,10.5,-3.4,4233.7344,87.13802
865000,1206.75,1.4,10.5,-3.4,4234.6934,87.145584
865100,1205.25,1.4,10.5,-3.4,4235.653,87.15314
865200,1203.75,1.4,10.5,-3.4,4236.6123,87.16069
865300,1204.0,1.4,10.5,-3.4,4237.572,87.168236
865400,1204.0,1.4,10.5,-3.4,4238.5317,87.17577
865500,1203.75,1.4,10.5,-3.4,4239.4917,87.18331
865600,1204.25,1.4,10.5,-3.4,4240.4517,87.19084
865700,1202.75,1.4,10.5,-3.4,4241.412,87.19837
865800,1203.0,1.4,10.5,-3.4,4242.3726,87.205894
865900,1203.75,1.4,10.5,-3.4,4243.333,87.21341
866000,1203.25,1.4,10.5,-3.4,4244.2935,87.22092
866100,1202.25,1.4,10.5,-3.4,4245.2544,87.228424
866200,1201.75,1.4,10.5,-3.4,4246.2153,87.23592
866300,1203.25,1.4,10.5,-3.4,4247.1763,87.24342
866400,1203.75,1.4,10.5,-3.4,4248.137,87.25091
866500,1202.75,1.4,10.5,-3.4,4249.0986,87.25839
866600,1203.75,1.4,10.5,-3.4,4250.0596,87.26587
866700,1203.5,1.4,10.5,-3.4,4251.021,87.273346
866800,1203.75,1.4,10.5,-3.4,4251.982,87.28081
866900,1203.75,1.4,10.5,-3.4,4252.9434,87.28827
867000,1204.25,1.4,10.5,-3.4,4253.905,87.29572
867100,1203.25,1.4,10.5,-3.4,4254.8657,87.30318
867200,1203.25,1.4,10.5,-3.4,4255.827,87.310616
867300,1205.25,1.4,10.5,-3.4,4256.788,87.318054
867400,1205.75,1.4,10.5,-3.4,4257.7495,87.325485
867500,1207.75,1.4,10.5,-3.4,4258.7104,87.33291
867600,1207.75,1.4,10.5,-3.4,4259.6714,87.340324
867700,1207.75,1.4,10.5,-3.4,4260.6323,87.34773
867800,1206.75,1.4,10.5,-3.4,4261.5933,87.35514
867900,1207.0,1.4,10.5,-3.4,4262.5537,87.36254
868000,1206.25,1.4,10.5,-3.4,4263.5146,87.36993
868100,1206.75,1.4,10.5,-3.4,4264.475,87.37731
868200,1207.25,1.4,10.5,-3.4,4265.4355,87.38469
868300,1209.25,1.4,10.5,-3.4,4266.3955,87.39206
868400,1208.75,1.4,10.5,-3.4,4267.3555,87.39942
868500,1207.75,1.4,10.5,-3.4,4268.3154,87.406784
868600,1208.25,1.4,10.5,-3.4,4269.275,87.41413
868700,1209.25,1.4,10.5,-3.4,4270.2344,87.42147
868800,1209.25,1.4,10.5,-3.4,4271.194,87.42881
868900,1207.25,1.4,10.5,-3.4,4272.153,87.436134
869000,1206.25,1.4,10.5,-3.4,4273.112,87.44346
869100,1206.75,1.4,10.5,-3.2,4274.0703,87.45077
869200,1205.25,1.4,10.5,-3.2,4275.0283,87.45808
869300,1206.25,1.4,10.5,-3.2,4275.9863,87.46537
869400,1206.25,1.4,10.5,-3.2,4276.9443,87.472664
869500,1206.75,1.4,10.5,-3.2,4277.902,87.47994
869600,1206.5,1.4,10.5,-3.2,4278.859,87.48722
869700,1206.75,1.4,10.5,-3.2,4279.816,87.494484
869800,1205.25,1.4,10.5,-3.2,4280.7725,87.50175
869900,1206.75,1.4,10.5,-3.2,4281.7285,87.508995
870000,1205.75,1.4,10.5,-3.2,4282.684,87.51624
870100,1206.75,1.4,10.5,-3.2,4283.6396,87.523476
870200,1205.75,1.4,10.5,-3.2,4284.5947,87.5307
870300,1205.5,1.4,10.5,-3.2,4285.5493,87.53792
870400,1204.75,1.4,10.5,-3.2,4286.504,87.54513
870500,1204.5,1.4,10.5,-3.2,4287.4575,87.55233
870600,1204.75,1.4,10.5,-3.2,4288.411,87.559525
870700,1204.5,1.4,10.5,-3.2,4289.3643,87.5667
870800,1204.5,1.4,10.5,-3.2,4290.317,87.57388
870900,1204.75,1.4,10.5,-3.2,4291.269,87.58105
871000,1205.25,1.4,10.5,-3.2,4292.2207,87.5882
871100,1205.0,1.4,10.5,-3.2,4293.172,87.59535
871200,1203.75,1.4,10.5,-3.2,4294.1226,87.60249
871300,1203.25,1.4,10.5,-3.2,4295.0728,87.60963
871400,1202.75,1.4,10.5,-3.2,4296.022,87.616745
871500,1203.25,1.4,10.5,-3.2,4296.971,87.623856
871600,1203.25,1.4,10.5,-3.2,4297.92,87.63097
871700,1204.25,1.4,10.5,-3.2,4298.868,87.638054
871800,1204.25,1.4,10.5,-3.2,4299.8154,87.64514
871900,1204.25,1.4,10.5,-3.2,4300.762,87.652214
872000,1207.25,1.4,10.5,-3.2,4301.7085,87.65928
872100,1206.25,1.4,10.5,-3.2,4302.6543,87.666336
872200,1206.25,1.4,10.5,-3.2,4303.5996,87.673386
872300,1206.25,1.4,10.5,-3.2,4304.544,87.68042
872400,1206.0,1.4,10.5,-3.2,4305.488,87.68745
872500,1206.0,1.4,10.5,-3.2,4306.431,87.694466
872600,1206.75,1.4,10.5,-3.2,4307.3735,87.70147
872700,1207.75,1.4,10.5,-3.2,4308.3154,87.70847
872800,1207.75,1.4,10.5,-3.2,4309.2563,87.715454
872900,1207.5,1.4,10.5,-3.2,4310.1973,87.722435
873000,1206.75,1.4,10.5,-3.2,4311.1367,87.7294
873100,1205.75,1.4,10.5,-3.2,4312.0757,87.73636
873200,1206.75,1.4,10.5,-3.2,4313.014,87.7433
873300,1209.25,1.4,10.5,-3.2,4313.9517,87.75024
873400,1209.0,1.4,10.5,-3.2,4314.8887,87.757164
873500,1209.25,1.4,10.5,-3.2,4315.8247,87.76408
873600,1208.25,1.5,10.5,-3.2,4316.7603,87.77098
873700,1209.25,1.5,10.5,-3.2,4317.695,87.77788
873800,1209.25,1.5,10.5,-3.2,4318.6284,87.78476
873900,1209.5,1.5,10.5,-3.2,4319.5615,87.791626
874000,1209.5,1.5,10.5,-3.2,4320.493,87.798485
874100,1210.25,1.5,10.5,-3.2,4321.425,87.805336
874200,1210.25,1.5,10.5,-3.2,4322.355,87.81218
874300,1209.75,1.5,10.5,-3.2,4323.2847,87.819
874400,1210.75,1.5,10.5,-3.2,4324.2134,87.82582
874500,1210.25,1.5,10.5,-3.2,4325.141,87.83263
874600,1212.75,1.5,10.5,-3.2,4326.068,87.83942
874700,1212.25,1.5,10.5,-3.2,4326.994,87.8462
874800,1210.25,1.5,10.5,-3.2,4327.919,87.85297
874900,1208.75,1.5,10.5,-3.2,4328.8433,87.859726
875000,1207.25,1.5,10.5,-3.2,4329.7666,87.86648
875100,1207.25,1.5,10.5,-3.2,4330.689,87.87321
875200,1207.75,1.5,10.5,-3.2,4331.61,87.87994
875300,1206.75,1.5,10.5,-3.2,4332.5303,87.88664
875400,1207.75,1.5,10.5,-3.2,4333.4497,87.89334
875500,1206.75,1.5,10.5,-3.2,4334.368,87.90003
875600,1208.75,1.5,10.5,-3.2,4335.285,87.90671
875700,1208.5,1.5,10.5,-3.2,4336.2017,87.91337
875800,1207.75,1.5,10.5,-3.2,4337.1167,87.92002
875900,1205.75,1.5,10.5,-3.2,4338.0312,87.92666
876000,1206.75,1.5,10.5,-3.2,4338.9443,87.93329
876100,1205.25,1.5,10.5,-3.2,4339.8564,87.9399
876200,1205.25,1.5,10.5,-3.2,4340.7676,87.9465
876300,1205.5,1.5,10.5,-3.2,4341.6772,87.953094
876400,1204.75,1.5,10.5,-3.2,4342.586,87.95967
876500,1207.25,1.5,10.5,-3.2,4343.4937,87.96623
876600,1208.75,1.5,10.5,-3.2,4344.4004,87.972786
876700,1209.75,1.5,10.5,-3.2,4345.3057,87.979324
876800,1212.75,1.5,10.5,-3.2,4346.21,87.98585
876900,1210.75,1.5,10.5,-3.2,4347.1133,87.992355
877000,1211.25,1.5,10.5,-3.2,4348.015,87.998856
877100,1211.75,1.5,10.5,-3.2,4348.916,88.00534
877200,1211.5,1.5,10.5,-3.2,4349.8154,88.01182
877300,1211.5,1.5,10.5,-3.2,4350.714,88.01827
877400,1209.25,1.5,10.5,-3.2,4351.611,88.02472
877500,1209.25,1.6,10.5,-3.2,4352.507,88.03115
877600,1207.75,1.6,10.5,-3.2,4353.4014,88.037575
877700,1209.25,1.6,10.5,-3.0,4354.2944,88.043976
877800,1208.75,1.6,10.5,-3.0,4355.1865,88.05037
877900,1208.25,1.6,10.5,-3.0,4356.0776,88.05675
878000,1206.75,1.6,10.5,-3.0,4356.967,88.06311
878100,1208.75,1.6,10.5,-3.0,4357.8555,88.069466
878200,1209.25,1.6,10.5,-3.0,4358.742,88.0758
878300,1209.0,1.6,10.5,-3.0,4359.628,88.08212
878400,1209.0,1.6,10.5,-3.0,4360.5117,88.08843
878500,1210.75,1.6,10.5,-3.0,4361.395,88.09473
878600,1211.0,1.6,10.5,-3.0,4362.2764,88.101006
878700,1210.75,1.6,10.5,-3.0,4363.1562,88.10727
878800,1209.75,1.6,10.5,-3.0,4364.035,88.11352
878900,1208.75,1.6,10.5,-3.0,4364.9126,88.11976
879000,1207.75,1.6,10.5,-3.0,4365.7886,88.125984
879100,1206.75,1.6,10.5,-3.0,4366.663,88.13219
879200,1206.75,1.6,10.5,-3.0,4367.536,88.13838
879300,1205.25,1.6,10.5,-3.0,4368.4077,88.14456
879400,1204.25,1.6,10.5,-3.0,4369.278,88.15073
879500,1204.5,1.6,10.5,-3.0,4370.1465,88.156876
879600,1204.25,1.6,10.5,-3.0,4371.0137,88.16301
879700,1202.75,1.6,10.5,-3.0,4371.8794,88.16913
879800,1203.25,1.6,10.5,-3.0,4372.7437,88.17523
879900,1204.25,1.6,10.5,-3.0,4373.6064,88.18132
880000,1205.75,1.6,10.5,-3.0,4374.4673,88.18739
880100,1206.0,1.6,10.5,-3.0,4375.327,88.19345
880200,1207.25,1.6,10.5,-3.0,4376.185,88.19949
880300,1207.25,1.6,10.5,-3.0,4377.0415,88.20552
880400,1206.25,1.6,10.5,-3.0,4377.8965,88.21153
880500,1206.25,1.6,10.5,-3.0,4378.75,88.21753
880600,1207.25,1.6,10.5,-3.0,4379.6016,88.22351
880700,1207.25,1.6,10.5,-3.0,4380.4517,88.22948
880800,1206.25,1.6,10.5,-3.0,4381.3003,88.23542
880900,1204.75,1.6,10.5,-3.0,4382.147,88.241356
881000,1205.75,1.6,10.5,-3.0,4382.992,88.24728
881100,1206.25,1.6,10.5,-3.0,4383.836,88.253174
881200,1207.25,1.6,10.5,-3.0,4384.6777,88.25906
881300,1206.75,1.6,10.5,-3.0,4385.5176,88.26493
881400,1207.0,1.6,10.5,-3.0,4386.3564,88.27078
881500,1206.75,1.6,10.5,-3.0,4387.193,88.27662
881600,1207.25,1.6,10.5,-3.0,4388.0283,88.28244
881700,1206.75,1.6,10.5,-3.0,4388.8613,88.288246
881800,1207.0,1.6,10.5,-3.0,4389.6934,88.29403
881900,1207.75,1.6,10.5,-3.0,4390.523,88.299805
882000,1208.75,1.6,10.5,-3.0,4391.351,88.30556
882100,1207.75,1.6,10.5,-3.0,4392.1772,88.311295
882200,1207.5,1.6,10.5,-3.0,4393.002,88.31702
882300,1208.75,1.6,10.5,-3.0,4393.8247,88.322716
882400,1207.75,1.6,10.5,-3.0,4394.6455,88.32841
882500,1209.25,1.6,10.5,-3.0,4395.4644,88.334076
882600,1210.25,1.6,10.5,-3.0,4396.2817,88.33973
882700,1210.5,1.6,10.5,-3.0,4397.097,88.34537
882800,1209.75,1.6,10.5,-3.0,4397.9106,88.35098
882900,1210.25,1.6,10.5,-3.0,4398.722,88.35658
883000,1209.25,1.6,10.5,-3.0,4399.532,88.36217
883100,1211.25,1.6,10.5,-3.0,4400.34,88.36774
883200,1212.25,1.6,10.5,-3.0,4401.146,88.37328
883300,1210.25,1.6,10.5,-3.0,4401.95,88.378815
883400,1210.0,1.6,10.5,-3.0,4402.7524,88.38433
883500,1210.25,1.6,10.5,-3.0,4403.5522,88.389824
883600,1209.75,1.6,10.5,-3.0,4404.3506,88.3953
883700,1207.25,1.6,10.5,-3.0,4405.147,88.400764
883800,1207.0,1.6,10.5,-3.0,4405.9414,88.40621
883900,1206.25,1.6,10.5,-3.0,4406.7334,88.41164
884000,1207.75,1.6,10.5,-3.0,4407.524,88.41704
884100,1209.25,1.6,10.5,-3.0,4408.312,88.422424
884200,1209.25,1.6,10.5,-3.0,4409.098,88.427795
884300,1207.75,1.6,10.5,-3.0,4409.8823,88.43315
884400,1207.25,1.6,10.5,-3.0,4410.6646,88.438484
884500,1208.25,1.6,10.5,-3.0,4411.445,88.4438
884600,1206.75,1.6,10.5,-3.0,4412.2227,88.4491
884700,1209.25,1.6,10.5,-3.0,4412.999,88.45438
884800,1209.25,1.6,10.5,-3.0,4413.7725,88.45963
884900,1209.25,1.6,10.5,-3.0,4414.5444,88.464874
885000,1208.25,1.6,10.5,-3.0,4415.314,88.4701
885100,1209.75,1.6,10.5,-3.0,4416.0815,88.4753
885200,1208.75,1.6,10.5,-3.0,4416.847,88.480484
885300,1209.75,1.6,10.5,-3.0,4417.6104,88.48565
885400,1210.25,1.6,10.5,-3.0,4418.371,88.4908
885500,1211.25,1.6,10.5,-3.0,4419.13,88.495926
885600,1211.75,1.6,10.5,-3.0,4419.8867,88.50103
885700,1213.75,1.6,10.5,-3.0,4420.641,88.50612
885800,1212.75,1.6,10.5,-3.0,4421.3936,88.51119
885900,1212.25,1.6,10.5,-3.0,4422.1436,88.516235
886000,1210.25,1.6,10.5,-3.0,4422.891,88.52127
886100,1209.75,1.6,10.5,-3.0,4423.6367,88.52628
886200,1210.75,1.6,10.5,-3.0,4424.3804,88.53127
886300,1211.25,1.6,10.5,-3.0,4425.121,88.53624
886400,1211.5,1.6,10.5,-3.0,4425.86,88.5412
886500,1212.75,1.6,10.5,-3.0,4426.596,88.54613
886600,1213.75,1.6,10.5,-3.0,4427.3306,88.55104
886700,1214.25,1.6,10.5,-3.0,4428.0625,88.55593
886800,1213.25,1.6,10.5,-3.0,4428.792,88.56081
886900,1212.25,1.6,10.5,-3.0,4429.519,88.56566
887000,1212.75,1.6,10.5,-3.0,4430.2437,88.57049
887100,1211.75,1.6,10.5,-3.0,4430.9663,88.5753
887200,1211.75,1.6,10.5,-3.0,4431.686,88.58009
887300,1209.25,1.6,10.5,-3.0,4432.404,88.58486
887400,1209.5,1.6,10.5,-3.0,4433.119,88.58961
887500,1210.25,1.6,10.5,-3.0,4433.832,88.59434
887600,1210.75,1.6,10.5,-3.0,4434.5425,88.59905
887700,1210.75,1.6,10.5,-3.0,4435.25,88.60374
887800,1209.25,1.6,10.5,-3.0,4435.9556,88.608406
887900,1208.25,1.6,10.5,-3.0,4436.6587,88.61305
888000,1209.25,1.6,10.5,-3.0,4437.3594,88.617676
888100,1209.25,1.6,10.5,-3.0,4438.0576,88.622284
888200,1209.0,1.6,10.5,-3.0,4438.753,88.62687
888300,1208.25,1.6,10.5,-3.0,4439.4463,88.63143
888400,1208.5,1.6,10.5,-3.0,4440.1367,88.63597
888500,1208.75,1.6,10.5,-3.0,4440.8247,88.64049
888600,1209.0,1.6,10.5,-3.0,4441.5103,88.64499
888700,1209.75,1.6,10.5,-3.0,4442.1934,88.64947
888800,1209.75,1.6,10.5,-3.0,4442.8735,88.65392
888900,1210.0,1.6,10.5,-3.0,4443.5513,88.658356
889000,1209.75,1.6,10.5,-3.0,4444.2266,88.66277
889100,1210.25,1.6,10.5,-3.0,4444.8994,88.66716
889200,1209.75,1.6,10.5,-3.0,4445.5693,88.67153
889300,1210.75,1.6,10.5,-3.0,4446.237,88.67588
889400,1212.25,1.6,10.5,-3.0,4446.9014,88.68021
889500,1211.75,1.6,10.5,-3.0,4447.5635,88.68451
889600,1212.75,1.6,10.5,-3.0,4448.2227,88.68879
889700,1211.75,1.6,10.5,-3.0,4448.8794,88.69305
889800,1211.5,1.6,10.5,-3.0,4449.5337,88.69729
889900,1211.5,1.6,10.5,-3.0,4450.185,88.7015
890000,1212.75,1.6,10.5,-3.0,4450.8335,88.705696
890100,1212.25,1.6,10.5,-3.0,4451.4795,88.70987
890200,1212.75,1.6,10.5,-3.0,4452.123,88.71401
890300,1212.75,1.6,10.5,-3.0,4452.763,88.71814
890400,1212.75,1.6,10.5,-3.0,4453.401,88.722244
890500,1211.75,1.6,10.5,-3.0,4454.036,88.726326
890600,1210.75,1.6,10.5,-3.0,4454.668,88.73038
890700,1211.25,1.6,10.5,-3.0,4455.2974,88.73441
890800,1212.75,1.6,10.5,-3.0,4455.924,88.73843
890900,1214.25,1.6,10.5,-3.0,4456.548,88.74242
891000,1214.5,1.6,10.5,-3.0,4457.169,88.74638
891100,1211.75,1.6,10.5,-3.0,4457.7866,88.75032
891200,1211.75,1.6,10.5,-3.0,4458.402,88.75424
891300,1212.25,1.6,10.5,-3.0,4459.0146,88.75814
891400,1212.0,1.6,10.5,-2.8,4459.624,88.76201
891500,1211.25,1.6,10.5,-2.8,4460.2305,88.76586
891600,1212.75,1.6,10.5,-2.8,4460.8345,88.769684
891700,1211.75,1.6,10.5,-2.8,4461.435,88.77349
891800,1211.75,1.6,10.5,-2.8,4462.033,88.77727
891900,1210.75,1.6,10.5,-2.8,4462.628,88.78102
892000,1210.75,1.6,10.5,-2.8,4463.22,88.78475
892100,1210.25,1.6,10.5,-2.8,4463.809,88.78846
892200,1210.25,1.6,10.5,-2.8,4464.395,88.792145
892300,1210.0,1.6,10.5,-2.8,4464.9785,88.79581
892400,1211.25,1.6,10.5,-2.8,4465.5586,88.79944
892500,1210.25,1.6,10.5,-2.8,4466.1357,88.803055
892600,1211.75,1.6,10.5,-2.8,4466.7095,88.80664
892700,1212.25,1.6,10.5,-2.8,4467.281,88.8102
892800,1212.0,1.6,10.5,-2.8,4467.8486,88.81374
892900,1212.0,1.6,10.5,-2.8,4468.4136,88.81725
893000,1211.75,1.6,10.5,-2.8,4468.9756,88.82075
893100,1212.75,1.6,10.5,-2.8,4469.5347,88.82421
893200,1212.75,1.5,10.5,-2.8,4470.0903,88.82765
893300,1214.75,1.5,10.5,-2.8,4470.643,88.83107
893400,1217.25,1.5,10.5,-2.8,4471.1924,88.83446
893500,1216.25,1.5,10.5,-2.8,4471.7393,88.83782
893600,1216.25,1.5,10.5,-2.8,4472.282,88.84116
893700,1215.25,1.5,10.5,-2.8,4472.8228,88.84448
893800,1215.75,1.5,10.5,-2.8,4473.3594,88.84777
893900,1217.25,1.5,10.5,-2.8,4473.8936,88.85104
894000,1217.75,1.5,10.5,-2.8,4474.424,88.85428
894100,1217.25,1.5,10.5,-2.8,4474.9517,88.8575
894200,1215.25,1.5,10.5,-2.8,4475.4756,88.86069
894300,1215.0,1.5,10.5,-2.8,4475.997,88.86385
894400,1215.75,1.5,10.5,-2.8,4476.5146,88.867
894500,1215.5,1.5,10.5,-2.8,4477.0293,88.87011
894600,1214.75,1.5,10.5,-2.8,4477.5405,88.8732
894700,1214.75,1.5,10.5,-2.8,4478.049,88.87626
894800,1214.75,1.5,10.5,-2.8,4478.5537,88.879295
894900,1214.75,1.5,10.5,-2.8,4479.055,88.88231
895000,1215.25,1.5,10.5,-2.8,4479.553,88.88529
895100,1214.75,1.5,10.5,-2.8,4480.0483,88.88825
895200,1214.25,1.5,10.5,-2.8,4480.54,88.89119
895300,1215.25,1.5,10.5,-2.8,4481.028,88.8941
895400,1215.25,1.5,10.5,-2.8,4481.513,88.89698
895500,1215.0,1.5,10.5,-2.8,4481.9946,88.89983
895600,1215.75,1.5,10.5,-2.8,4482.4727,88.902664
895700,1217.25,1.5,10.5,-2.8,4482.9478,88.905464
895800,1217.5,1.5,10.5,-2.8,4483.419,88.90824
895900,1218.25,1.5,10.5,-2.8,4483.887,88.91099
896000,1217.75,1.5,10.5,-2.8,4484.3516,88.91371
896100,1214.75,1.5,10.5,-2.8,4484.813,88.916405
896200,1214.75,1.5,10.5,-2.8,4485.2705,88.919075
